weapon_id,Name,Rarity,Class,Element,Type,Impact,Range,Shield Duration,Handling,Reload Speed,Aim Assistance,Inventory Size,Airborne Effectiveness,Rounds Per Minute,Charge Time,Magazine,Perks/0,Perks/1,Perks/2,Perks/3,Perks/4,Perks/5,Perks/6,Perks/7,Perks/8,Perks/9,Perks/10,Perks/11,Perks/12,Perks/13,Perks/14,Perks/15,Perks/16,Perks/17,Perks/18,Perks/19,Perks/20,Perks/21,Stability,Zoom,Recoil,Accuracy,Draw Time,Velocity,Perks/22,Perks/23,Perks/24,Perks/25,Perks/26,Perks/27,Perks/28,Perks/29,Perks/30,Perks/31,Perks/32,Perks/33,Perks/34,Perks/35,Perks/36,Blast Radius,Swing Speed,Guard Efficiency,Guard Resistance,Charge Rate,Ammo Capacity,Perks/37,Perks/38,Perks/39,Perks/40,Perks/41,Perks/42,Perks/43,Perks/44,Perks/45,Perks/46,Perks/47,Perks/48,Perks/49,Perks/50,Perks/51,Perks/52,Perks/53,Perks/54,Perks/55,Perks/56,Perks/57,Perks/58,Perks/59,Perks/60,Perks/61,Perks/62,Perks/63,Perks/64,Perks/65,Perks/66
3809805230,RODERIC-C,Rare,Any,Kinetic,Sidearm,51,47,,32,18,82,25,,260,,9,Precision Frame,Control SAS,FarPoint SAS,Accurized Rounds,Rampage,,,,,,,,,,,,,,,,,,44,12,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711899773,RODERIC-C,Rare,Any,Kinetic,Sidearm,51,47,,32,18,82,25,,260,,9,Precision Frame,Control SAS,FarPoint SAS,Accurized Rounds,Rampage,,,,,,,,,,,,,,,,,,44,12,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157959958,AACHEN-LR2,Rare,Any,Kinetic,Sniper Rifle,70,40,,36,34,56,32,,90,,4,Adaptive Frame,EagleEye SLR20,Ambush SLH25,Armor-Piercing Rounds,Snapshot Sights,,,,,,,,,,,,,,,,,,36,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383958218,PHILIPPIS-B,Rare,Any,Kinetic,Submachine Gun,25,47,,16,12,50,25,,600,,26,Precision Frame,GA Post,GB Iron,Accurized Rounds,Dynamic Sway Reduction,,,,,,,,,,,,,,,,,,33,13,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281822857,PHILIPPIS-B,Rare,Any,Kinetic,Submachine Gun,25,47,,16,12,50,25,,600,,26,Precision Frame,GA Post,GB Iron,Accurized Rounds,Dynamic Sway Reduction,,,,,,,,,,,,,,,,,,33,13,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383958219,PROTOSTAR CSU,Rare,Any,Kinetic,Submachine Gun,20,33,,43,45,43,38,,900,,32,Adaptive Frame,Cleanshot IS,Hitmark IS,Appended Mag,Moving Target,,,,,,,,,,,,,,,,,,32,13,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281822856,PROTOSTAR CSU,Rare,Any,Kinetic,Submachine Gun,20,33,,43,45,43,38,,900,,32,Adaptive Frame,Cleanshot IS,Hitmark IS,Appended Mag,Moving Target,,,,,,,,,,,,,,,,,,32,13,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195725817,SONDOK-C,Rare,Any,Kinetic,Submachine Gun,25,57,,19,24,50,27,,600,,27,Precision Frame,GB Iron,SC Holo,Ricochet Rounds,Tactical Mag,Kill Clip,,,,,,,,,,,,,,,,,31,13,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860172148,REFRAIN-23,Rare,Any,Energy,Auto Rifle,21,38,,50,30,62,45,,600,,47,Adaptive Frame,SLO-12 Post,SPO-57 Front,Ricochet Rounds,Rampage,,,,,,,,,,,,,,,,,,36,16,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351747817,REFRAIN-23,Rare,Any,Energy,Auto Rifle,21,38,,50,30,62,45,,600,,47,Adaptive Frame,SLO-12 Post,SPO-57 Front,Ricochet Rounds,Rampage,,,,,,,,,,,,,,,,,,36,16,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860172151,SAND WASP-3AU,Rare,Any,Energy,Auto Rifle,18,28,,40,45,70,47,,720,,48,Rapid-Fire Frame,Arrowhead Brake,Polygonal Rifling,High-Caliber Rounds,Dynamic Sway Reduction,,,,,,,,,,,,,,,,,,48,16,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351747818,SAND WASP-3AU,Rare,Any,Energy,Auto Rifle,18,28,,40,45,70,47,,720,,48,Rapid-Fire Frame,Arrowhead Brake,Polygonal Rifling,High-Caliber Rounds,Dynamic Sway Reduction,,,,,,,,,,,,,,,,,,48,16,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903592987,YELLOWJACKET-3AU,Rare,Any,Energy,Auto Rifle,18,28,,38,49,66,49,,720,,52,Rapid-Fire Frame,Corkscrew Rifling,Fluted Barrel,Hammer-Forged Rifling,Accurized Rounds,Flared Magwell,Dynamic Sway Reduction,,,,,,,,,,,,,,,,47,16,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662200189,NOX CORDIS II,Rare,Any,Energy,Fusion Rifle,55,18,,45,42,29,47,,,500,6,Rapid-Fire Frame,Quickdraw IS,TrueSight IS,Liquid Coils,Rampage,,,,,,,,,,,,,,,,,,24,15,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441197112,NOX CORDIS II,Rare,Any,Energy,Fusion Rifle,55,18,,45,42,29,47,,,500,6,Rapid-Fire Frame,Quickdraw IS,TrueSight IS,Liquid Coils,Rampage,,,,,,,,,,,,,,,,,,24,15,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662200188,NOX LUMEN II,Rare,Any,Energy,Fusion Rifle,95,42,,17,15,55,14,,,960,4,High-Impact Frame,Fastdraw IS,Quickdraw IS,Accelerated Coils,Hip-Fire Grip,,,,,,,,,,,,,,,,,,20,15,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441197113,NOX LUMEN II,Rare,Any,Energy,Fusion Rifle,95,42,,17,15,55,14,,,960,4,High-Impact Frame,Fastdraw IS,Quickdraw IS,Accelerated Coils,Hip-Fire Grip,,,,,,,,,,,,,,,,,,20,15,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662200190,PARSEC TSU,Rare,Any,Energy,Fusion Rifle,95,44,,16,16,55,16,,,960,4,High-Impact Frame,TrueSight IS,Fastdraw IS,Particle Repeater,Field Prep,,,,,,,,,,,,,,,,,,19,15,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441197115,PARSEC TSU,Rare,Any,Energy,Fusion Rifle,95,44,,16,16,55,16,,,960,4,High-Impact Frame,TrueSight IS,Fastdraw IS,Particle Repeater,Field Prep,,,,,,,,,,,,,,,,,,19,15,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936850733,HARSH LANGUAGE,Rare,Any,Energy,Grenade Launcher,,,,65,68,75,60,,90,,1,Lightweight Frame,Linear Compensator,Quick Launch,Hard Launch,Blinding Grenades,Concussion Grenades,Field Prep,,,,,,,,,,,,,,,,29,13,60,,,75,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653875715,ALLEGRO-34,Rare,Any,Energy,Hand Cannon,84,34,,44,36,65,47,,140,,9,Adaptive Frame,SteadyHand HCS,TrueSight HCS,Ricochet Rounds,Opening Shot,,,,,,,,,,,,,,,,,,46,14,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591586260,ALLEGRO-34,Rare,Any,Energy,Hand Cannon,84,34,,44,36,65,47,,140,,9,Adaptive Frame,SteadyHand HCS,TrueSight HCS,Ricochet Rounds,Opening Shot,,,,,,,,,,,,,,,,,,46,14,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653875713,LAMIA HC2,Rare,Any,Energy,Hand Cannon,84,27,,62,54,81,45,,140,,11,Adaptive Frame,HitMark HCS,TrueSight HCS,Flared Magwell,Outlaw,,,,,,,,,,,,,,,,,,30,14,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591586262,LAMIA HC2,Rare,Any,Energy,Hand Cannon,84,27,,62,54,81,45,,140,,11,Adaptive Frame,HitMark HCS,TrueSight HCS,Flared Magwell,Outlaw,,,,,,,,,,,,,,,,,,30,14,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595336071,PRESTO-48,Rare,Any,Energy,Hand Cannon,84,35,,41,36,62,44,,140,,9,Adaptive Frame,TrueSight HCS,Sureshot HCS,Accurized Rounds,Timed Payload,,,,,,,,,,,,,,,,,,47,14,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678957658,AGRONA PR2,Rare,Any,Energy,Pulse Rifle,27,27,,60,53,66,45,,450,,28,Lightweight Frame,Spark PS,Transmission MS7,Flared Magwell,Zen Moment,,,,,,,,,,,,,,,,,,41,17,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669771781,AGRONA PR2,Rare,Any,Energy,Pulse Rifle,27,27,,60,53,66,45,,450,,28,Lightweight Frame,Spark PS,Transmission MS7,Flared Magwell,Zen Moment,,,,,,,,,,,,,,,,,,41,17,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678957659,ENCORE-25,Rare,Any,Energy,Pulse Rifle,29,35,,38,38,55,47,,390,,34,Adaptive Frame,SLO-12 Post,SPO-57 Front,High-Caliber Rounds,Outlaw,,,,,,,,,,,,,,,,,,46,17,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669771780,ENCORE-25,Rare,Any,Energy,Pulse Rifle,29,35,,38,38,55,47,,390,,34,Adaptive Frame,SLO-12 Post,SPO-57 Front,High-Caliber Rounds,Outlaw,,,,,,,,,,,,,,,,,,46,17,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906357378,BLACK TIGER-2SR,Rare,Any,Energy,Scout Rifle,45,20,,27,35,57,48,,260,,16,VEIST Rapid-Fire,Corkscrew Rifling,Extended Barrel,Armor-Piercing Rounds,Zen Moment,,,,,,,,,,,,,,,,,,37,20,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650626965,BLACK TIGER-2SR,Rare,Any,Energy,Scout Rifle,45,20,,27,35,57,48,,260,,16,VEIST Rapid-Fire,Corkscrew Rifling,Extended Barrel,Armor-Piercing Rounds,Zen Moment,,,,,,,,,,,,,,,,,,37,20,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906357376,MADRUGADA SR2,Rare,Any,Energy,Scout Rifle,60,27,,61,53,66,47,,200,,15,Lightweight Frame,Candle PS,Impulse MS3,Alloy Magazine,Explosive Payload,,,,,,,,,,,,,,,,,,32,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650626967,MADRUGADA SR2,Rare,Any,Energy,Scout Rifle,60,27,,61,53,66,47,,200,,15,Lightweight Frame,Candle PS,Impulse MS3,Alloy Magazine,Explosive Payload,,,,,,,,,,,,,,,,,,32,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842493170,SONATA-48,Rare,Any,Energy,Scout Rifle,62,39,,38,40,60,50,,180,,15,Precision Frame,SLO-10 Post,SPO-57 Front,SRO-37 Ocular,High-Caliber Rounds,Flared Magwell,Dragonfly,,,,,,,,,,,,,,,,37,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995011456,BADLANDS MK.24,Rare,Any,Energy,Shotgun,65,37,,62,54,42,10,,80,,7,Lightweight Frame,Rifled Barrel,Full Choke,Accurized Rounds,Full Auto Trigger System,,,,,,,,,,,,,,,,,,30,12,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995011457,BOTHERATION MK.28,Rare,Any,Energy,Shotgun,80,19,,20,29,27,28,,55,,5,Aggressive Frame,Hammer-Forged Rifling,Smallbore,Extended Mag,Auto-Loading Holster,,,,,,,,,,,,,,,,,,16,12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995011459,FUSSED DARK MK.21,Rare,Any,Energy,Shotgun,70,56,,33,40,67,37,,65,,6,Precision Frame,Barrel Shroud,Smoothbore,Flared Magwell,Moving Target,,,,,,,,,,,,,,,,,,36,12,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457394908,FUSSED DARK MK.21,Rare,Any,Energy,Shotgun,70,56,,33,40,67,37,,65,,6,Precision Frame,Barrel Shroud,Smoothbore,Flared Magwell,Moving Target,,,,,,,,,,,,,,,,,,36,12,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556971406,REQUIEM-43,Rare,Any,Energy,Shotgun,70,55,,66,40,35,44,,65,,6,Pinpoint Slug Frame,Rifled Barrel,Barrel Shroud,Extended Mag,High-Caliber Rounds,Outlaw,,,,,,,,,,,,,,,,,45,12,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809805228,DISSONANCE-34,Rare,Any,Energy,Sidearm,35,18,,50,35,55,62,,450,,15,Rapid-Fire Frame,Shortspec SAS,Tactic SAS,Ricochet Rounds,Moving Target,,,,,,,,,,,,,,,,,,60,12,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711899775,DISSONANCE-34,Rare,Any,Energy,Sidearm,35,18,,50,35,55,62,,450,,15,Rapid-Fire Frame,Shortspec SAS,Tactic SAS,Ricochet Rounds,Moving Target,,,,,,,,,,,,,,,,,,60,12,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809805229,REQUIEM SI2,Rare,Any,Energy,Sidearm,75,24,,48,33,68,40,,491,,30,Omolon Adaptive Frame,Target SAS,Shortspec SAS,Steady Rounds,Threat Detector,,,,,,,,,,,,,,,,,,75,12,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711899774,REQUIEM SI2,Rare,Any,Energy,Sidearm,75,24,,48,33,68,40,,491,,30,Omolon Adaptive Frame,Target SAS,Shortspec SAS,Steady Rounds,Threat Detector,,,,,,,,,,,,,,,,,,75,12,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809805231,VINEGAROON-2SI,Rare,Any,Energy,Sidearm,43,16,,61,46,63,24,,360,,15,Lightweight Frame,Tactic SAS,Target SAS,Drop Mag,Opening Shot,,,,,,,,,,,,,,,,,,33,12,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711899772,VINEGAROON-2SI,Rare,Any,Energy,Sidearm,43,16,,61,46,63,24,,360,,15,Lightweight Frame,Tactic SAS,Target SAS,Drop Mag,Opening Shot,,,,,,,,,,,,,,,,,,33,12,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177293327,AACHEN-LR2,Rare,Any,Energy,Sniper Rifle,70,40,,36,34,56,32,,90,,4,Adaptive Frame,EagleEye SLR20,Ambush SLH25,Armor-Piercing Rounds,Snapshot Sights,,,,,,,,,,,,,,,,,,36,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157959959,DAMIETTA-LR2,Rare,Any,Energy,Sniper Rifle,90,67,,22,27,39,25,,72,,3,Aggressive Frame,Ambush SLH25,Longview SLR20,Accurized Rounds,Dragonfly,,,,,,,,,,,,,,,,,,17,43,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177293326,DAMIETTA-LR2,Rare,Any,Energy,Sniper Rifle,90,67,,22,27,39,25,,72,,3,Aggressive Frame,Ambush SLH25,Longview SLR20,Accurized Rounds,Dragonfly,,,,,,,,,,,,,,,,,,17,43,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157959956,TONGEREN-LR3,Rare,Any,Energy,Sniper Rifle,55,25,,62,52,66,28,,140,,5,Rapid-Fire Frame,Longview SLR20,Longview SLR10,Ricochet Rounds,Field Prep,,,,,,,,,,,,,,,,,,31,35,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177293325,TONGEREN-LR3,Rare,Any,Energy,Sniper Rifle,55,25,,62,52,66,28,,140,,5,Rapid-Fire Frame,Longview SLR20,Longview SLR10,Ricochet Rounds,Field Prep,,,,,,,,,,,,,,,,,,31,35,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281822858,FURINA-2MG,Rare,Any,Energy,Submachine Gun,15,17,,62,23,43,63,,900,,36,Lightweight Frame,Fluted Barrel,Smallbore,Tactical Mag,Snapshot Sights,,,,,,,,,,,,,,,,,,34,13,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383958217,FURINA-2MG,Rare,Any,Energy,Submachine Gun,15,17,,62,23,43,63,,900,,36,Lightweight Frame,Fluted Barrel,Smallbore,Tactical Mag,Snapshot Sights,,,,,,,,,,,,,,,,,,34,13,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281822859,HARMONY-21,Rare,Any,Energy,Submachine Gun,20,33,,45,46,44,38,,900,,32,Adaptive Frame,SLO-21 Post,SPO-57 Front,Appended Mag,Grave Robber,,,,,,,,,,,,,,,,,,32,13,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383958216,HARMONY-21,Rare,Any,Energy,Submachine Gun,20,33,,45,46,44,38,,900,,32,Adaptive Frame,SLO-21 Post,SPO-57 Front,Appended Mag,Grave Robber,,,,,,,,,,,,,,,,,,32,13,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195725818,WHIP SCORPION-3MG,Rare,Any,Energy,Submachine Gun,15,18,,58,26,45,67,,900,,36,Lightweight Frame,Arrowhead Brake,Full Bore,Steady Rounds,Tap the Trigger,,,,,,,,,,,,,,,,,,33,13,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120843238,PLEMUSA-B,Rare,Any,Power,Grenade Launcher,,,,36,37,55,19,,120,,5,Adaptive Frame,Volatile Launch,Smart Drift Control,Proximity Grenades,Auto-Loading Holster,,,,,,,,,,,,,,,,,,36,13,53,,,27,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493948735,PLEMUSA-B,Rare,Any,Power,Grenade Launcher,,,,36,37,55,19,,120,,5,Adaptive Frame,Volatile Launch,Smart Drift Control,Proximity Grenades,Auto-Loading Holster,,,,,,,,,,,,,,,,,,36,13,53,,,27,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120843239,STAMPEDE MK.32,Rare,Any,Power,Grenade Launcher,,,,16,20,25,19,,150,,4,Rapid-Fire Frame,Confined Launch,Quick Launch,Sticky Grenades,Quickdraw,,,,,,,,,,,,,,,,,,18,13,51,,,45,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493948734,STAMPEDE MK.32,Rare,Any,Power,Grenade Launcher,,,,16,20,25,19,,150,,4,Rapid-Fire Frame,Confined Launch,Quick Launch,Sticky Grenades,Quickdraw,,,,,,,,,,,,,,,,,,18,13,51,,,45,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502662697,KING COBRA-4FR,Rare,Any,Power,Linear Fusion Rifle,41,59,,20,23,56,20,,,533,5,Precision Frame,Hammer-Forged Rifling,Smallbore,Corkscrew Rifling,Particle Repeater,Projection Fuse,Snapshot Sights,,,,,,,,,,,,,,,,34,25,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117873459,EXITUS MK.I,Rare,Any,Power,Machine Gun,41,37,,51,41,58,40,,450,,50,Adaptive Frame,Smallbore,Armor-Piercing Rounds,Killing Wind,,,,,,,,,,,,,,,,,,,29,16,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877183765,CUP-BEARER SA/2,Rare,Any,Power,Rocket Launcher,,,,37,38,55,26,,20,,1,Adaptive Frame,Hard Launch,Linear Compensator,High-Velocity Rounds,Cluster Bomb,,,,,,,,,,,,,,,,,,36,20,53,,,42,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221925398,CUP-BEARER SA/2,Rare,Any,Power,Rocket Launcher,,,,37,38,55,26,,20,,1,Adaptive Frame,Hard Launch,Linear Compensator,High-Velocity Rounds,Cluster Bomb,,,,,,,,,,,,,,,,,,36,20,53,,,42,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877183764,REGINAR-B,Rare,Any,Power,Rocket Launcher,,,,14,36,25,25,,10,,1,Quick Launch,Countermass,Black Powder,Field Prep,,,,,,,,,,,,,,,,,,,36,20,49,,,56,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221925399,REGINAR-B,Rare,Any,Power,Rocket Launcher,,,,14,36,25,25,,10,,1,Quick Launch,Countermass,Black Powder,Field Prep,,,,,,,,,,,,,,,,,,,36,20,49,,,56,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372212741,WEAVER-C,Rare,Any,Power,Rocket Launcher,,,,33,29,39,47,,15,,1,Confined Launch,Volatile Launch,Alloy Casing,High-Velocity Rounds,Snapshot Sights,,,,,,,,,,,,,,,,,,40,20,76,,,59,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447973651,FUTURE IMPERFECT,Rare,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Tempered Edge,Hungry Edge,Enduring Guard,En Garde,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891976012,FUTURE IMPERFECT,Rare,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Tempered Edge,Hungry Edge,Enduring Guard,En Garde,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447973650,REST FOR THE WICKED,Rare,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Enduring Blade,Honed Edge,Balanced Guard,Assassin's Blade,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891976013,REST FOR THE WICKED,Rare,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Enduring Blade,Honed Edge,Balanced Guard,Assassin's Blade,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694044461,CYDONIA-AR1,Common,Any,Kinetic,Auto Rifle,21,36,,60,51,59,42,,600,,40,Adaptive Frame,Fastdraw IS,TrueSight IS,Flared Magwell,,,,,,,,,,,,,,,,,,,33,16,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694044460,HOME AGAIN,Common,Any,Kinetic,Auto Rifle,18,17,,33,42,66,44,,720,,48,Rapid-Fire Frame,Model 8 Red,IS 2 Classic,Accurized Rounds,,,,,,,,,,,,,,,,,,,45,16,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694044462,SUROS THROWBACK,Common,Any,Kinetic,Auto Rifle,29,48,,34,35,28,42,,450,,31,Precision Frame,Red Dot-ORS,Quickdraw IS,Alloy Magazine,,,,,,,,,,,,,,,,,,,33,16,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185293912,MOS ULTIMA II,Common,Any,Kinetic,Hand Cannon,84,33,,38,34,64,44,,140,,10,Adaptive Frame,SteadyHand HCS,HitMark HCS,Steady Rounds,,,,,,,,,,,,,,,,,,,44,14,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185293913,ONE EARTH,Common,Any,Kinetic,Hand Cannon,84,23,,58,51,80,44,,140,,12,Adaptive Frame,Fastdraw HCS,TrueSight HCS,High-Caliber Rounds,,,,,,,,,,,,,,,,,,,29,14,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185293915,PICAYUNE MK. 33,Common,Any,Kinetic,Hand Cannon,92,49,,20,18,48,46,,120,,7,Aggressive Frame,TrueSight HCS,Crossfire HCS,Armor-Piercing Rounds,,,,,,,,,,,,,,,,,,,14,14,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213848863,PSI FEROX II,Common,Any,Kinetic,Pulse Rifle,27,23,,60,52,64,43,,450,,27,Lightweight Frame,Fastdraw IS,Red Dot-OAS,Tactical Mag,,,,,,,,,,,,,,,,,,,39,17,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
